Origin_Country_Cd,Origin_Route_City_Cd,Origin_Route_City_Nm,Origin_Area_Cd,Origin_Area_Nm,Meas_Type_Cd,Item_Id,Tag_Id,Planned_Drop_Date,Drop_Date,Dest_Country_Cd,Dest_Route_City_Cd,Dest_Route_City_Nm,Dest_Area_Cd,Dest_Area_Nm,Rcv_Date,Validated,Valid,Read_Dt,Read_Day,Site_Country_Cd,Site_Cd,Site_Nm,Site_Area_Nm,Reader,Reader_Id,Reader_Pse,Is_For_TD,FIR_PMC,Deletion_Reason_Cd,Deletion_Reason_Detail,TP_Read_After_Delivery,Has_TD_Read,Nr_Reads_Btw_Drop_And_Rcv,Nr_Reads_After_Delivery
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180149MK,J5GJ0001800092018,2018-09-13,2018-09-13,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-20 08:41:43.6590000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180147MK,J5GJ0001800092016,2018-09-12,2018-09-12,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-20 08:41:43.8610000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,2,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141UY,J5GJ0001800076891,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 08:43:35.3190000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142UY,J5GJ0001800076892,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 08:43:40.6830000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180138BO,J5GJ0001800050558,2018-09-04,2018-09-04,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 08:46:13.1840000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,5,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137BO,J5GJ0001800050557,2018-08-31,2018-08-31,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 08:46:13.5900000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137BO,J5GJ0001800050557,2018-08-31,2018-08-31,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 08:46:26.1550000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140BO,J5GJ0001800050560,2018-09-10,2018-09-10,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 08:46:31.0930000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140BO,J5GJ0001800050560,2018-09-10,2018-09-10,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 08:46:32.4530000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141UY,J5GJ0001800076891,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 08:52:13.8710000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142UY,J5GJ0001800076892,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 08:59:34.3070000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180138BO,J5GJ0001800050558,2018-09-04,2018-09-04,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 08:59:34.3170000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,5,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142UY,J5GJ0001800076892,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 08:59:34.3920000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180138BO,J5GJ0001800050558,2018-09-04,2018-09-04,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 08:59:34.4580000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,5,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180146MK,J5GJ0001800092019,2018-09-11,2018-09-11,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,,0,1,2018-09-20 09:01:09.5520000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141UY,J5GJ0001800076891,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 09:04:35.4790000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137BO,J5GJ0001800050557,2018-08-31,2018-08-31,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 09:11:46.2280000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140BO,J5GJ0001800050560,2018-09-10,2018-09-10,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 09:11:48.5280000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180140BO,J5GJ0001800050560,2018-09-10,2018-09-10,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 09:17:15.7430000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142UY,J5GJ0001800076892,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 09:19:15.0160000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141UY,J5GJ0001800076891,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 09:19:16.2790000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137BO,J5GJ0001800050557,2018-08-31,2018-08-31,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 09:19:16.7310000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180138BO,J5GJ0001800050558,2018-09-04,2018-09-04,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 09:19:16.8760000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,5,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180146MK,J5GJ0001800092019,2018-09-11,2018-09-11,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,,0,1,2018-09-20 09:19:18.2610000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142UY,J5GJ0001800076892,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 10:47:21.4840000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142UY,J5GJ0001800076892,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 10:53:07.8510000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142UY,J5GJ0001800076892,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 11:01:24.2000000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137BO,J5GJ0001800050557,2018-08-31,2018-08-31,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 11:15:46.5040000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141UY,J5GJ0001800076891,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 11:15:46.5120000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180138BO,J5GJ0001800050558,2018-09-04,2018-09-04,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 11:16:26.3070000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,5,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180142UY,J5GJ0001800076892,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 11:17:28.4580000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,8,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137BO,J5GJ0001800050557,2018-08-31,2018-08-31,BO,BOLPB,La Paz,BOLPB,La Paz,,0,1,2018-09-20 11:17:44.6470000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180141UY,J5GJ0001800076891,2018-09-03,2018-09-03,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-20 11:19:03.3800000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,6,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180168MK,J5GJ0001800092038,2018-09-19,2018-09-19,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,,0,1,2018-09-20 11:39:34.5170000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180168MK,J5GJ0001800092038,2018-09-19,2018-09-19,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,,0,1,2018-09-20 11:42:23.0880000,Thursday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180105MK,J5GJ0001800091975,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-20 13:58:28.7050000,Thursday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,66,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180132MK,J5GJ0001800092002,2018-08-09,2018-08-09,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-20 13:58:55.4940000,Thursday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,62,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180133MK,J5GJ0001800092003,2018-08-13,2018-08-13,MK,MKSKP,Skopje,MKSKP,Skopje,2018-10-03,0,1,2018-09-20 13:58:56.8570000,Thursday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,43,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180104MK,J5GJ0001800091974,2018-08-16,2018-08-16,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,2018-10-04,1,1,2018-09-20 13:58:57.8860000,Thursday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 3 - 1003 OE Entry,J11DJ0001700000253,Reader at the office entrance,1,0,,,0,1,30,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180103MK,J5GJ0001800091973,2018-08-14,2018-08-14,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-21 08:53:48.5900000,Friday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 2 - 1005 - Process Area Exit,J11DJ0001700000252,Process,0,0,,,0,1,3,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180147CU,J5GJ0001800092381,2018-09-04,2018-09-04,CU,CUHAV,Havana,CUHCT,Habana,2018-09-29,1,1,2018-09-21 11:21:35.2780000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,27,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180147CU,J5GJ0001800092381,2018-09-04,2018-09-04,CU,CUHAV,Havana,CUHCT,Habana,2018-09-29,1,1,2018-09-21 11:24:44.6210000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,27,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180147CU,J5GJ0001800092381,2018-09-04,2018-09-04,CU,CUHAV,Havana,CUHCT,Habana,2018-09-29,1,1,2018-09-21 11:25:05.9620000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,27,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180133CU,J5GJ0001800092363,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-21 11:25:22.2450000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,32,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180148CU,J5GJ0001800092380,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,2018-09-29,1,1,2018-09-21 11:25:25.2180000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,72,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180148CU,J5GJ0001800092380,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,2018-09-29,1,1,2018-09-21 11:25:34.0790000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,72,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180133CU,J5GJ0001800092363,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-21 11:26:22.7200000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,32,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180133CU,J5GJ0001800092363,2018-09-05,2018-09-05,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-21 11:27:16.8650000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,32,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180168MK,J5GJ0001800092038,2018-09-19,2018-09-19,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,,0,1,2018-09-21 12:10:27.1220000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180168MK,J5GJ0001800092038,2018-09-19,2018-09-19,MK,MKGVL,Gevgelija,MKGCT,Gevgelija,,0,1,2018-09-21 12:10:31.8540000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,10,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180158UY,J5GJ0001800076908,2018-09-17,2018-09-17,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-21 12:53:57.8430000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180158UY,J5GJ0001800076908,2018-09-17,2018-09-17,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-21 12:56:03.3430000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180137MK,J5GJ0001800092007,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-21 12:56:16.2660000,Friday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 2 - 1005 - Process Area Exit,J11DJ0001700000252,Process,0,0,,,0,1,82,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180134MK,J5GJ0001800092004,2018-08-16,2018-08-16,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-21 12:56:38.5690000,Friday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 2 - 1005 - Process Area Exit,J11DJ0001700000252,Process,0,0,,,0,1,16,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180158UY,J5GJ0001800076908,2018-09-17,2018-09-17,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-21 13:07:53.3950000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180158UY,J5GJ0001800076908,2018-09-17,2018-09-17,UY,UYMVD,Montevideo,UYMVD,Montevideo,,0,1,2018-09-21 13:25:27.6000000,Friday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
CU,CUHAV,Havana,CUHCT,Habana,E2E,CU180136MK,J5GJ0001800092006,2018-08-21,2018-08-21,MK,MKSKP,Skopje,MKSKP,Skopje,,0,1,2018-09-22 10:25:22.2500000,Saturday,MK,MKSKPB,OE 1003 SKOPJE B,Skopje,Gate 2 - 1005 - Process Area Exit,J11DJ0001700000252,Process,0,0,,,0,1,12,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180140CU,J5GJ0001800092370,2018-08-22,2018-08-22,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-24 11:45:05.4610000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,291,0
MK,MKSKP,Skopje,MKSKP,Skopje,E2E,MK180140CU,J5GJ0001800092370,2018-08-22,2018-08-22,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-24 11:45:05.5010000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,291,0
CR,CRSJO,San José,CRSJO,San José,E2E,CR180331CU,J5GJ0001800076258,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-24 12:51:34.9260000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,7,0
CR,CRSJO,San José,CRSJO,San José,E2E,CR180331CU,J5GJ0001800076258,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-24 12:53:45.5000000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP3,J11DJ0001700000048,Reader at the office entrance,1,0,,,0,1,7,0
CR,CRSJO,San José,CRSJO,San José,E2E,CR180331CU,J5GJ0001800076258,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-24 14:52:31.1020000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,7,0
CR,CRSJO,San José,CRSJO,San José,E2E,CR180331CU,J5GJ0001800076258,2018-09-10,2018-09-10,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-24 14:52:32.0890000,Monday,CU,CUHAVA,HAVANA OCI,Habana,RP2,J11DJ0001700000047,Reader at the office entrance,1,0,,,0,1,7,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180128CU,J5GJ0001800077238,2018-09-17,2018-09-17,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-25 06:50:45.4880000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,2,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180130CU,J5GJ0001800077246,2018-09-19,2018-09-19,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-25 06:50:45.5790000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180119CU,J5GJ0001800077237,2018-09-13,2018-09-13,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-25 06:51:07.7650000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180120CU,J5GJ0001800077236,2018-09-13,2018-09-13,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-25 06:51:10.5550000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,2,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180156CU,J5GJ0001800092386,2018-09-14,2018-09-14,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-25 06:52:09.1100000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,26,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180130CU,J5GJ0001800077246,2018-09-19,2018-09-19,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-25 06:56:01.4640000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180120CU,J5GJ0001800077236,2018-09-13,2018-09-13,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-25 06:56:05.7180000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,2,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180128CU,J5GJ0001800077238,2018-09-17,2018-09-17,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-25 06:56:05.8840000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,2,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180119CU,J5GJ0001800077237,2018-09-13,2018-09-13,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-25 06:56:08.8890000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180156CU,J5GJ0001800092386,2018-09-14,2018-09-14,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-25 06:58:31.3160000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,26,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180156CU,J5GJ0001800092386,2018-09-14,2018-09-14,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-25 06:59:11.2050000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,26,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180119CU,J5GJ0001800077237,2018-09-13,2018-09-13,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-25 07:03:20.8140000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
MK,MKGVL,Gevgelija,MKGCT,Gevgelija,E2E,MK180156CU,J5GJ0001800092386,2018-09-14,2018-09-14,CU,CUHAV,Havana,CUHCT,Habana,2018-10-04,0,1,2018-09-25 07:03:39.7640000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,26,0
UY,UYMVD,Montevideo,UYMVD,Montevideo,E2E,UY180130CU,J5GJ0001800077246,2018-09-19,2018-09-19,CU,CUHAV,Havana,CUHCT,Habana,,0,1,2018-09-25 07:03:49.4340000,Tuesday,CU,CUHAVA,HAVANA OCI,Habana,RP1,J11DJ0001700000046,Reader at the office entrance,1,0,,,0,1,4,0
